"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"80224",2.103670071888006,2,1,3,1054,2643
"80225",2.7083333333333335,2,1,3,7,24
"80226",9.577397532829288,2,1,3,1105,2513
"80227",2.0535062829347384,2,1,3,1233,2467
"80228",2.297792586422324,2,1,3,965,2401
"80229",7.177843347639485,1,1,3,1913,3728
"80230",1.7385129490392648,1,0,2,711,1197
"80231",2.3115746971736204,1,1,2,1715,2972
"80232",2.7742363877822047,2,1,4,543,1506
"80233",1.9479606188466947,1,1,3,1425,2844
"80234",2.161756210283073,2,1,3,777,1731
"80235",2.031858407079646,2,1,3,265,565
"80236",12.213740458015268,2,1,3,826,3275
"80237",1.9588293650793651,1,1,3,1039,2016
"80238",1.711654755360088,1,0,2,2231,3638
"80239",4.117111359642116,1,1,3,3427,6259
"80240",2,2,2,2,0,14
"80241",2.067328918322296,2,1,3,893,1812
"80242",3.111111111111111,3,3,3,0,9
"80243",0.5714285714285714,0,0,1,6,7
"80244",2.1914893617021276,2,2,2,4,47
"80245",2.1818181818181817,2,1,3,4,11
"80246",2.1006864988558354,2,1,3,637,1311
"80247",1.7602434077079108,1,0,2,1414,2465
"80248",0.46153846153846156,0,0,1,12,13
"80249",2.9821493624772315,1,0,3,1516,2745
"80250",2.2045454545454546,1,1,4,24,44
"80251",1.5,1,1,2,1,2
"80253",1024.4,2,1,2,2,5
"80255",8,8,8,8,0,1
"80256",3.125,2,1,4,3,8
"80257",2.2857142857142856,3,2,3,1,7
"80259",2,2,2,2,0,1
"80260",1.9986468200270635,2,1,3,1098,2217
"80261",1.2,1,0,2,3,5
"80263",0,0,0,0,2,2
"80264",2,0,0,6,2,3
"80265",0.6666666666666666,0,0,2,2,3
"80266",2.125,1,0,2,4,8
"80267",4,4,4,4,0,2
"80271",5,5,5,5,0,1
"80273",2,2,2,2,0,1
"80274",5,5,5,5,0,1
"80279",5.5,5,5,6,0,2
"80280",3.5,2,2,4,0,4
"80281",5.2,5,5,6,0,5
"80288",7,7,7,7,0,1
"80289",1,1,1,1,1,1
"80290",3.6666666666666665,4,3,4,0,3
"80291",1.6666666666666667,2,1,2,1,3
"80292",2.5,2,2,3,0,6
"80293",3.6,3,3,3,0,5
"80294",3.142857142857143,3,2,4,0,7
"80297",4,4,4,4,0,1
"80299",1.4,1,1,2,3,5
"80300",3,3,3,3,0,1
"80301",2.1512605042016806,2,1,3,967,2023
"80302",2.2168367346938775,2,1,3,890,1960
"80303",2.038150289017341,2,1,3,795,1730
"80304",7.565618448637316,1,1,2,1338,2385
"80305",2.3141361256544504,2,1,3,583,1337
"80306",132.86666666666667,2,1,2,35,75
"80307",1.2,1,1,1,8,10
"80308",1.875,1,1,2,31,56
"80309",0.8846153846153846,1,0,1,21,26
"80310",1.96,1,1,2,14,25
"80311",2.5,1,1,4,1,2
"80312",4,4,4,4,0,1
"80314",2,2,2,2,0,2
"80316",0,0,0,0,1,1
"80317",2.3333333333333335,2,2,3,0,3
"80319",5.5,5,5,6,0,2
"80320",2,2,2,2,0,1
"80321",3.1666666666666665,2,0,6,2,6
"80323",3,3,3,3,0,1
"80329",4,5,1,6,1,3
"80332",0,0,0,0,2,2
"80333",2.25,2,0,3,1,4
"80336",3,3,3,3,0,1
"80337",2,2,2,2,0,1
"80338",3,3,3,3,0,1
"80340",5,5,5,5,0,1
"80341",3,3,3,3,0,1
"80344",7,7,7,7,0,1
"80347",2,2,2,2,0,2
"80349",3.6666666666666665,3,3,5,0,3
"80357",2.2857142857142856,2,1,3,2,7
"80360",3,3,3,3,0,2
"80394",1,1,1,1,1,1
"80401",6.415945611866502,2,1,3,1395,3236
"80402",2.0609756097560976,2,1,3,39,82
"80403",2.1157374735356385,2,1,3,707,1417
"80405",1,1,1,1,1,1
"80407",2.3333333333333335,2,2,3,0,3
"80412",1,1,1,1,1,1
"80414",4,4,4,4,0,1
"80419",3,3,3,3,0,1
"80420",2.0892857142857144,2,1,3,17,56
"80421",1.992822966507177,1,1,2,230,418
"80422",2.3300492610837438,2,1,2,95,203
"80423",1,1,1,1,3,3
"80424",2.1702127659574466,2,1,3,382,1128
"80425",0.6666666666666666,1,0,1,6,6
"80426",1.6666666666666667,2,1,2,2,6
"80427",2.02,2,1,2,16,50
"80428",1.6136363636363635,1,1,2,54,88
"80429",2.5,1,1,3,3,6
"80430",2,1,1,4,3,6
"80431",6,6,6,6,0,1
"80432",1.6666666666666667,1,0,3,9,18
"80433",1.9965870307167235,1,1,2,318,586
"80434",2,1,1,3,4,8
"80435",2.1778907242693775,2,1,3,275,787
"80436",2.066666666666667,2,2,2,7,30
"80437",2.1153846153846154,2,1,3,40,104
"80438",1.9661016949152543,2,1,2,25,59
"80439",2.1410071942446045,2,1,3,963,2085
"80440",139.7116564417178,2,1,2,73,163
"80442",2.1834319526627217,2,1,3,71,169
"80443",2.0941176470588236,2,1,3,201,510
"80444",2.0955882352941178,2,1,3,46,136
"80446",2.301242236024845,2,1,3,106,322
"80447",1.9285714285714286,2,1,3,54,112
"80448",3.75,2,2,2,0,4
"80449",1.903225806451613,2,1,3,14,31
"80451",2.388059701492537,2,1,3,20,67
"80452",11.492063492063492,2,1,2,178,378
"80453",1.793103448275862,2,1,2,13,29
"80454",1.9009009009009008,1,1,2,58,111
"80455",1.8285714285714285,1,1,2,25,35
"80456",2.4375,2,1,3,15,32
"80457",2.1774193548387095,2,1,3,27,62
"80459",1.9801980198019802,2,1,2,67,202
"80461",2.0533216783216783,2,1,2,453,1144
"80462",4.5,3,3,6,0,2
"80463",2.125,1,0,2,4,8
"80465",2.32311320754717,1,1,2,771,1272
"80466",1.901639344262295,2,1,2,117,244
"80467",81.78048780487805,2,1,2,142,328
"80468",1.7272727272727273,2,1,3,4,11
"80469",1.8653846153846154,2,1,2,19,52
"80470",1.6419213973799127,1,1,2,145,229
"80471",1.8,2,1,2,2,5
"80473",1.6666666666666667,1,1,3,2,3
"80474",1.7142857142857142,2,1,2,5,14
"80475",2.652173913043478,2,1,3,9,23
"80476",1.8888888888888888,2,1,3,10,27
"80477",1.602258469259724,1,1,2,446,797
"80478",2.1973684210526314,2,1,3,29,76
"80479",1.5,1,1,2,1,2
"80480",1.9702970297029703,2,1,3,43,101
"80481",1.9666666666666666,2,1,2,12,30
"80482",2.070588235294118,2,1,3,33,85
"80483",65.68932038834951,2,1,2,35,103
"80484",1.75,2,1,2,1,4
"80485",1,1,1,1,1,1
"80487",2.0763387770603874,2,1,3,850,2633
"80488",1.5492957746478873,1,1,2,128,213
"80489",2.5,2,2,3,0,2
"80493",3,3,3,3,0,1
"80497",1.7361111111111112,1,1,2,37,72
"80498",2.0552380952380953,2,1,3,193,525
"80501",1.6011432200698634,1,1,2,1934,3149
"80502",1.03125,1,0,1,52,64
"80503",1.467241379310345,1,0,2,1553,2320
"80504",1.3810950694633615,1,0,2,2547,3671
"80505",4,4,4,4,0,1
"80507",0.5,0,0,1,2,2
"80510",1.28125,1,0,2,21,32
"80511",1.2222222222222223,1,0,1,7,9
"80512",0.9935483870967742,1,0,1,124,155
"80513",1.2273161413562559,1,0,2,747,1047
"80514",1.6645569620253164,1,1,2,184,316
"80515",1.25,1,1,2,51,72
"80516",1.7851445663010967,1,1,2,1062,2006
"80517",1.0954676952748312,1,1,1,839,1037
"80518",5,5,5,5,0,1
"80520",1.3211009174311927,1,0,2,73,109
"80521",1.1135186057465851,1,0,2,1583,2123
"80522",0.9193548387096774,1,0,1,47,62
"80523",1,1,1,1,4,4
"80524",1.0198730333977366,1,0,1,2776,3623
"80525",6.478492577084126,1,0,1,4131,5254
"80526",3.7963788300835652,1,0,1,2821,3590
"80527",0.8309859154929577,1,0,1,59,71
"80528",0.9073100812231247,1,0,1,1719,2093
"80530",1.6013071895424837,1,0,2,181,306
"80532",1.12,1,0,1,20,25
"80533",1.3529411764705883,1,1,1,13,17
"80534",1.032967032967033,1,0,1,830,1092
"80535",0.8241206030150754,1,0,1,164,199
"80536",0.792,1,0,1,101,125
"80537",1.308141420694129,1,0,2,2044,3083
"80538",1.1841004184100419,1,0,2,2546,3585
"80539",1.0757575757575757,1,0,2,47,66
"80540",1.2207792207792207,1,0,2,222,308
"80541",0.9545454545454546,1,0,1,18,22
"80542",1.0541401273885351,1,0,1,240,314
"80543",0.9555555555555556,1,0,1,355,450
"80544",1.2592592592592593,1,0,2,20,27
"80545",0.9615384615384616,1,0,1,41,52
"80546",1.393939393939394,1,1,2,20,33
"80547",0.8244972577696527,1,0,1,451,547
"80549",0.9574468085106383,1,0,1,638,799
"80550",0.9076411960132891,1,0,1,2369,3010
"80561",2,2,2,2,0,1
"80576",2,2,1,2,2,5
"80593",2,2,2,2,0,1
"80600",5,5,5,5,0,1
"80601",37.501302083333336,2,1,3,1709,3840
"80602",1.9544658493870404,1,1,3,1166,2284
"80603",1.8657786885245902,1,1,2,540,976
"80604",2.6666666666666665,3,2,3,0,3
"80607",2,2,2,2,0,1
"80610",0.9865470852017937,1,0,1,171,223
"80611",0.8269230769230769,1,0,1,46,52
"80612",0.9166666666666666,1,0,1,38,48
"80613",1,1,1,1,1,1
"80614",1.6521739130434783,1,1,2,12,23
"80615",1.0336879432624113,1,0,2,420,564
"80616",4,2,2,4,0,4
"80620",1.3302076356329537,1,0,2,1053,1493
"80621",1.859106529209622,1,1,2,491,873
"80622",1.7333333333333334,1,1,2,9,15
"80623",1.472972972972973,1,1,2,45,74
"80624",1.1129032258064515,1,0,2,45,62
"80630",7,7,7,7,0,1
"80631",5.765810895428929,1,1,3,2579,4791
"80632",1.2033898305084745,1,0,2,36,59
"80633",1.103448275862069,1,0,1,44,58
"80634",1.1861464420763148,1,0,2,4121,5818
"80639",1.8,2,1,2,2,5
"80640",2.062820512820513,2,1,3,364,780
"80641",2,2,2,2,0,1
"80642",1.7923076923076924,1,1,2,166,260
"80643",1.7297297297297298,1,1,2,108,185
"80644",1.113861386138614,1,0,1,157,202
"80645",1.0977443609022557,1,0,2,194,266
"80646",1.4285714285714286,1,1,2,10,14
"80648",1.1020408163265305,1,0,1,38,49
"80649",1.05,1,0,2,14,20
"80650",0.8823529411764706,1,0,1,95,119
"80651",1.3025210084033614,1,0,2,172,238
"80652",2.04,1,1,2,15,25
"80653",1.3148148148148149,1,0,2,38,54
"80654",1.441988950276243,1,1,2,119,181
"80655",4,4,4,4,0,1
"80660",6,6,6,6,0,1
"80687",2,1,1,3,1,2
"80692",4,4,4,4,0,1
"80693",5.333333333333333,4,3,9,0,3
"80701",1.4511805998723675,1,1,2,959,1567
"80702",5,5,5,5,0,1
"80705",1.4666666666666666,1,1,2,73,105
"80720",2.0401891252955084,2,1,3,183,423
"80721",1.25,1,1,1,3,4
"80722",2.392156862745098,2,1,3,17,51
"80723",8.014450867052023,2,1,2,490,1038
"80726",1.763157894736842,2,0,3,16,38
"80727",1.7619047619047619,2,1,2,9,21
"80728",2,2,1,3,44,120
"80729",1.4166666666666667,1,1,2,7,12
"80731",1.9327731092436975,2,1,3,48,119
"80733",1.4523809523809523,1,1,2,22,42
"80734",1.7253521126760563,2,1,2,62,142
"80735",3.5,2,1,2,15,34
"80736",2.0253164556962027,2,1,3,32,79
"80737",1.7755102040816326,2,1,2,24,49
"80739",1,1,1,1,1,1
"80740",1,1,1,1,2,2
"80741",1.5952380952380953,2,1,2,39,84
"80742",1,1,1,1,7,8
"80743",2.2739726027397262,2,1,3,21,73
"80744",0.9285714285714286,1,0,2,9,14
"80745",2.2666666666666666,2,2,3,3,15
"80746",1.6666666666666667,1,1,3,2,3
"80747",2.45,2,1,3,13,40
"80749",2.0952380952380953,2,1,2,6,21
"80750",1.8064516129032258,1,1,2,16,31
"80751",5.60992796742875,2,2,3,1200,6386
"80754",1,1,0,1,7,8
"80755",2.2857142857142856,2,2,3,2,14
"80757",1.1111111111111112,1,1,1,8,9
"80758",1.9481481481481482,2,1,2,208,540
"80759",1.8951048951048952,2,1,3,125,286
"80764",1,1,1,1,1,1
"80787",1,1,1,1,1,1
"80801",3.6,2,2,6,0,5
"80802",1.5,1,1,2,1,2
"80804",0.7,1,0,1,9,10
"80805",1.1,1,1,2,7,10
"80807",1.0833333333333333,1,1,1,105,132
"80808",1.3,1,1,2,176,250
"80809",1.3932584269662922,1,1,2,57,89
"80810",1.1764705882352942,1,1,1,26,34
"80812",1.2777777777777777,0,0,2,13,18
"80813",1.1047619047619048,1,1,1,79,105
"80814",1.2706422018348624,1,0,2,146,218
"80815",2,1,1,2,26,39
"80816",1.4119850187265917,1,1,2,171,267
"80817",1.4027671022290547,1,1,2,866,1301
"80818",1.0769230769230769,1,0,2,9,13
"80819",1.4705882352941178,1,1,2,30,51
"80820",1.0909090909090908,1,0,1,34,44
"80821",1.8909090909090909,2,1,3,26,55
"80822",2,2,1,3,7,16
"80823",0.75,0,0,1,3,4
"80824",1.5,1,1,2,4,8
"80825",1.875,2,1,2,6,16
"80826",2.2857142857142856,2,2,3,3,28
"80827",1.088235294117647,1,0,2,25,34
"80828",1.435483870967742,1,0,2,77,124
"80829",1.4566037735849056,1,1,2,158,265
"80830",2.4285714285714284,2,1,5,3,7
"80831",1.2755031228313671,1,1,2,984,1441
"80832",1.1818181818181819,1,1,2,16,22
"80833",1,1,0,1,18,22
"80834",1.3333333333333333,1,0,2,5,9
"80835",1.25,1,0,2,23,32
"80836",1.2647058823529411,1,1,2,22,34
"80840",1.9295774647887325,1,1,3,36,71
"80841",2,2,2,2,0,2
"80847",2,2,2,2,0,3
"80860",0.7586206896551724,1,0,1,28,29
"80861",1.6666666666666667,2,1,2,1,3
"80862",1,1,1,1,1,1
"80863",1.3761194029850747,1,1,2,441,670
"80864",1.25,1,0,2,32,48
"80865",2,2,2,2,0,1
"80866",1.3095238095238095,1,0,2,28,42
"80896",3,3,2,4,0,3
"80900",3,3,1,3,2,5
"80901",1.6904761904761905,1,0,2,29,42
"80902",1.040983606557377,1,0,1,100,122
"80903",1.2263936291240045,1,0,2,626,879
"80904",7.553571428571429,1,1,2,771,1344
"80905",1.4612579762989972,1,1,2,693,1097
"80906",1.4110243055555556,1,1,2,1519,2304
"80907",1.3990885416666667,1,0,2,1050,1536
"80908",1.4124444444444444,1,1,2,712,1125
"80909",15.456623134328359,1,1,2,1492,2144
"80910",1.6217466743782534,1,1,2,1085,1729
"80911",1.3586530931871574,1,1,2,873,1277
"80912",0.5,0,0,1,2,2
"80913",0.95,1,1,1,18,20
"80914",1.125,1,1,1,6,8
"80915",1.378159757330637,1,1,2,710,989
"80916",8.03304347826087,1,1,2,1201,1725
"80917",1.3820086260012323,1,1,2,1107,1623
"80918",1.3859574468085107,1,1,2,1532,2350
"80919",1.304977945809704,1,1,2,1078,1587
"80920",1.3819810326659643,1,0,2,1252,1898
"80921",1.3227804542326222,1,1,2,975,1453
"80922",1.3893129770992367,1,1,2,871,1310
"80923",1.3687798227675527,1,1,2,998,1467
"80924",1.2118100128369704,1,0,2,563,779
"80925",1.3119730185497471,1,0,2,402,593
"80926",1.6421052631578947,1,1,2,58,95
"80927",1.3536895674300256,1,1,2,260,393
"80928",0.8888888888888888,1,0,1,29,36
"80929",1.4166666666666667,1,1,1,9,12
"80930",1.4193548387096775,1,1,1,48,62
"80931",1.2727272727272727,1,1,2,7,11
"80932",1.4545454545454546,1,1,2,16,22
"80933",2.411764705882353,2,1,3,7,17
"80934",1.0833333333333333,1,1,1,22,24
"80935",1.1176470588235294,1,0,2,12,17
"80936",1.625,1,0,3,15,24
"80937",1.375,1,1,2,16,24
"80938",1.2222222222222223,1,1,2,13,18
"80939",4.666666666666667,6,2,6,0,3
"80941",4,4,4,4,0,1
"80942",2,2,2,2,0,1
"80944",2,2,2,2,0,1
"80945",2,2,2,2,0,1
"80946",3.7777777777777777,2,2,7,2,9
"80947",2,2,2,2,0,1
"80948",2,2,2,2,0,1
"80949",1.125,1,0,1,18,24
"80950",4,4,4,4,0,1
"80951",1.2209944751381216,1,0,1,141,181
"80952",2,2,2,2,0,1
"80953",2,2,2,2,0,1
"80954",3,3,3,3,0,1
"80955",4,4,4,4,0,1
"80956",4,4,4,4,0,1
"80957",2.5,2,2,3,0,2
"80958",2,2,2,2,0,1
"80960",1.4166666666666667,1,1,2,7,12
"80961",4,4,4,4,0,1
"80962",1.6666666666666667,1,0,2,15,24
"80963",2,2,2,2,0,1
"80964",2,2,2,2,0,1
"80965",2,2,2,2,0,1
"80967",2.3333333333333335,2,1,4,1,3
"80968",2,2,2,2,0,1
"80969",2,2,2,2,0,1
"80970",1.0714285714285714,1,1,2,10,14
"80971",3,3,3,3,0,1
"80972",4,4,4,4,0,1
"80974",2,2,2,2,0,1
"80975",2,2,2,2,0,1
"80976",2,2,2,2,0,1
"80977",2,2,2,2,0,1
"80978",4,4,4,4,0,1
"80979",2,2,2,2,0,1
"80980",3,3,3,3,0,1
"80981",4,4,4,4,0,1
"80982",2,2,2,2,0,1
"80983",4,4,4,4,0,1
"80987",4,4,4,4,0,1
"80988",4,4,4,4,0,1
"80989",2,2,2,2,0,1
"80990",3,3,3,3,0,1
"80991",3,3,3,3,0,1
"80992",2,2,2,2,0,1
"80994",2,2,2,2,0,1
"80995",2,2,2,2,0,1
"80996",4,4,4,4,0,1
"80997",2,2,2,2,0,1
"80998",2,2,2,2,0,1
"80999",2,2,2,2,0,1
"81000",3,3,3,3,0,1
"81001",2.146741476046612,2,1,3,824,2317
"81002",1.2,1,1,2,7,10
"81003",1.8665231431646931,2,1,2,379,929
"81004",9.164556962025317,2,1,2,698,1580
"81005",12.093780848963474,2,1,2,906,2026
"81006",1.9562937062937062,2,1,2,269,572
"81007",2.0508108108108107,2,1,3,702,1850
"81008",1.9362606232294617,2,1,2,299,706
"81009",1.5,1,1,2,2,4
"81010",2,2,2,2,0,1
"81011",3,3,3,3,0,1
"81012",2.5,1,1,4,1,2
"81013",3,3,3,3,0,1
"81014",4,4,4,4,0,1
"81015",4,4,4,4,0,1
"81016",2,2,2,2,0,1
"81017",2,2,2,2,0,1
"81018",3,3,3,3,0,1
"81019",1.9191919191919191,2,1,2,39,99
"81020",1.6956521739130435,1,1,3,13,23
"81021",2.5,1,1,4,1,2
"81022",1.9245283018867925,2,1,2,24,53
"81023",1.8229166666666667,2,1,2,40,96
"81024",1.7,1,1,3,6,10
"81025",1.3529411764705883,1,1,2,22,34
"81027",4,2,2,6,0,2
"81028",3,3,3,3,0,1
"81029",2.2222222222222223,2,2,3,1,9
"81030",3.888888888888889,4,3,5,1,9
"81031",2,2,2,2,0,1
"81032",2,2,2,2,0,1
"81033",1.875,2,1,2,2,8
"81034",2.8947368421052633,3,2,3,2,38
"81036",2.3962264150943398,2,1,3,21,53
"81037",3,3,3,3,0,1
"81038",2,2,2,2,0,1
"81039",2.016260162601626,2,1,3,33,123
"81040",1.8823529411764706,2,1,3,8,17
"81041",1.8596491228070176,2,1,2,15,57
"81042",2,2,2,2,0,1
"81043",2,2,2,2,0,1
"81044",1.8,2,1,2,3,10
"81045",2,2,2,2,0,1
"81046",2,2,2,2,0,1
"81047",1.8,2,1,3,24,55
"81048",2,2,2,2,0,1
"81049",1.6666666666666667,2,1,2,1,3
"81050",24.372750642673523,2,1,3,115,389
"81051",4,4,4,4,0,1
"81052",9.25,2,1,3,156,464
"81053",2,2,2,2,0,1
"81054",2.319620253164557,2,2,3,50,316
"81055",2.1315789473684212,2,1,3,14,38
"81056",3.5,1,1,6,1,2
"81057",1.8695652173913044,2,2,2,5,23
"81058",1.896551724137931,2,1,3,10,29
"81059",2.7142857142857144,2,2,4,1,42
"81060",2,2,2,2,0,1
"81061",2,2,2,2,0,1
"81062",408.0781440781441,2,2,3,142,1638
"81063",375.0762711864407,2,1,3,30,118
"81064",1.6666666666666667,2,1,2,2,6
"81065",4,4,4,4,0,1
"81066",3,3,3,3,0,1
"81067",2.29004329004329,2,2,3,52,231
"81068",2,2,2,2,0,1
"81069",1.7532467532467533,1,1,2,39,77
"81071",1.8333333333333333,2,1,2,3,12
"81072",2,2,2,2,0,1
"81073",3.3838383838383836,4,2,5,17,99
"81074",2,2,2,2,0,1
"81076",1.6111111111111112,1,0,3,9,18
"81077",1.8095238095238095,1,1,2,11,21
"81078",5,4,4,6,0,2
"81079",2,2,2,2,0,1
"81080",3,3,3,3,0,1
"81081",1.1666666666666667,1,0,1,5,6
"81082",2.2587548638132295,2,2,3,106,514
"81083",4,4,4,4,0,1
"81084",2,2,1,2,1,4
"81085",3,3,3,3,0,1
"81086",2,2,2,2,0,1
"81087",1.5,1,1,2,1,2
"81088",3,3,3,3,0,1
"81089",2.752089136490251,3,2,4,68,359
"81090",2.011904761904762,2,2,2,6,84
"81091",2,2,1,3,3,11
"81092",2.2777777777777777,2,1,2,6,18
"81093",4,4,4,4,0,1
"81094",4,4,4,4,0,1
"81095",4,4,4,4,0,1
"81096",2,2,2,2,0,1
"81097",3,3,3,3,0,1
"81098",4,4,4,4,0,1
"81099",3,3,3,3,0,1
"81100",6,6,6,6,0,1
"81101",2.780155642023346,3,2,4,84,514
"81102",2,2,2,2,0,1
"81103",4,4,4,4,0,1
"81104",2,2,2,2,0,1
"81105",2,2,2,2,0,1
"81106",2,2,2,2,0,1
"81107",2,2,2,2,0,1
"81108",2,2,2,2,0,1
"81109",2,2,2,2,0,1
"81110",3,3,3,3,0,1
"81112",3,3,3,3,0,1
"81113",2,2,2,2,0,1
"81114",1.25,1,0,1,3,4
"81115",2,2,2,2,0,1
"81116",4,4,4,4,0,1
"81117",4,4,4,4,0,1
"81118",2,2,2,2,0,1
"81119",2,2,2,2,0,2
"81120",2.892857142857143,3,1,5,19,56
"81121",1.894736842105263,1,1,3,10,19
"81122",2.454945054945055,2,1,3,127,455
"81123",2.4285714285714284,2,2,3,3,35
"81124",2.2,2,1,3,2,5
"81125",1.7941176470588236,2,1,3,31,68
"81126",1.6666666666666667,2,1,2,1,3
"81127",2,2,2,2,0,1
"81128",2.5,2,2,3,1,6
"81130",3.2793296089385473,3,3,4,9,179
"81131",2.0357142857142856,2,1,3,11,28
"81132",2.4306569343065694,3,1,3,35,137
"81133",2.2888888888888888,2,2,3,9,45
"81134",2,2,2,2,0,1
"81135",1.8333333333333333,2,1,2,2,6
"81136",2.25,2,0,3,1,4
"81137",2.072358900144718,2,2,2,140,691
"81138",2,2,2,2,0,1
"81139",4,4,4,4,0,1
"81140",3.2625,4,3,4,13,80
"81141",2.8823529411764706,3,2,4,8,34
"81142",2,1,1,3,1,2
"81143",2.272727272727273,1,1,4,6,11
"81144",2.871441689623508,3,2,3,75,1089
"81145",2,2,2,2,0,1
"81146",3.1538461538461537,4,2,4,1,13
"81147",2.4548802946593002,3,1,3,139,543
"81148",2.8,3,2,3,1,5
"81149",1.588235294117647,2,0,2,7,17
"81150",4,4,4,4,0,1
"81151",3.3125,4,2,5,7,32
"81152",2.757575757575758,3,2,4,2,33
"81153",3,3,2,4,0,3
"81154",1.7708333333333333,1,1,3,26,48
"81155",1.9,2,2,2,2,10
"81156",2,2,2,2,0,1
"81157",2,3,0,3,1,3
"81158",2,2,2,2,0,1
"81159",3,3,3,3,0,1
"81160",3,3,3,3,0,1
"81161",2,2,2,2,0,1
"81163",2,2,2,2,0,1
"81164",4,4,4,4,0,1
"81165",4,4,4,4,0,1
"81166",2,2,2,2,0,1
"81167",1.5,1,1,2,1,2
"81168",2,2,2,2,0,1
"81169",2,2,2,2,0,1
"81172",4,4,4,4,0,1
"81173",2,2,2,2,0,1
"81174",2,2,2,2,0,1
"81175",2,2,2,2,0,1
"81176",2,2,2,2,0,1
"81177",2,2,2,2,0,1
"81178",2,2,2,2,0,1
"81179",2,2,2,2,0,1
"81180",2,2,2,2,0,1
"81181",2,2,2,2,0,1
"81183",2,2,2,2,0,1
"81184",2,2,2,2,0,1
"81185",2,2,2,2,0,1
"81186",2,2,2,2,0,1
"81187",3,3,3,3,0,1
"81188",4,4,4,4,0,1
"81191",2,2,2,2,0,1
"81192",2,2,2,2,0,1
"81193",2,2,2,2,0,1
"81194",2,2,2,2,0,1
"81195",2,2,2,2,0,1
"81196",4,4,4,4,0,1
"81198",2,2,2,2,0,1
"81199",2,2,2,2,0,1
"81200",2,2,2,2,0,1
"81201",59.562814070351756,2,1,3,118,398
"81202",3.3333333333333335,3,1,6,1,3
"81203",4,4,4,4,0,2
"81204",2,2,2,2,0,1
"81206",4,4,4,4,0,1
"81207",3,3,3,3,0,1
"81208",4,4,4,4,0,1
"81209",2,2,2,2,0,3
"81210",2.4705882352941178,3,2,3,4,17
"81211",38.82211538461539,2,1,3,153,416
"81212",2.0570605187319884,2,1,3,766,1735
"81213",2,2,2,2,0,1
"81214",2,2,2,2,0,1
"81215",2.547400611620795,2,1,4,100,327
"81216",2,2,2,2,0,1
"81217",2,2,2,2,0,1
"81218",4,4,4,4,0,1
"81219",2,2,2,2,0,1
"81220",1.6923076923076923,2,1,2,5,13
"81221",2.357142857142857,2,2,3,3,14
"81222",1.5454545454545454,1,1,3,6,11
"81223",1.728813559322034,2,1,3,26,59
"81224",2.2142857142857144,2,1,3,115,378
"81225",2.2,2,1,3,5,15
"81226",2.8444444444444446,3,2,4,117,945
"81227",2,2,2,2,0,1
"81229",3.5,3,3,4,0,4
"81230",45.136054421768705,2,2,3,93,441
"81231",3,2,2,4,0,2
"81232",3,3,3,3,0,1
"81233",2.04,2,1,3,11,25
"81234",2,2,2,2,0,1
"81235",3.255813953488372,3,2,4,2,43
"81236",1.8,1,1,3,18,35
"81237",1,0,0,2,1,2
"81238",3,2,2,4,0,2
"81239",2.4,2,2,3,0,5
"81240",1.7608695652173914,2,1,2,66,138
"81241",2,2,2,2,1,5
"81242",1.8387096774193548,2,1,3,14,31
"81243",1.6,1,1,3,3,5
"81244",1.4615384615384615,1,1,2,7,13
"81245",2,2,2,2,0,1
"81246",4,4,4,4,0,1
"81247",2,2,2,2,0,1
"81248",2,1,1,2,2,4
"81249",2,2,2,2,0,1
"81250",2,2,2,2,0,1
"81251",1.4814814814814814,2,1,2,13,27
"81252",1.9152542372881356,2,1,3,53,118
"81253",1.2857142857142858,1,0,2,4,7
"81254",4,4,4,4,0,1
"81255",2,2,2,2,0,1
"81256",2,2,2,2,0,1
"81257",3,3,3,3,0,1
"81259",3,3,3,3,0,1
"81260",2,2,2,2,0,1
"81261",2,2,2,2,0,1
"81262",2,2,2,2,0,1
"81263",3,3,3,3,0,2
"81264",2,2,2,2,0,1
"81265",3,3,3,3,0,1
"81266",2,2,2,2,0,1
"81267",2,2,2,2,0,1
"81268",4,4,4,4,0,1
"81269",4,4,4,4,0,1
"81270",4,4,4,4,0,1
"81271",3,3,3,3,0,1
"81272",6,6,6,6,0,1
"81273",2,2,2,2,0,1
"81274",2,2,2,2,0,1
"81275",2,2,2,2,0,1
"81276",3,3,3,3,0,1
"81277",2,2,2,2,0,1
"81278",2,2,2,2,0,1
"81279",2,2,2,2,0,1
"81280",2,2,2,2,0,1
"81281",4,4,4,4,0,1
"81282",4,4,4,4,0,1
"81284",2,2,2,2,0,1
"81285",4,4,4,4,0,1
"81286",2,2,2,2,0,1
"81287",4,4,4,4,0,1
"81290",1,1,1,1,1,1
"81301",2.9857089131252352,3,2,4,476,2659
"81302",2.0505050505050506,2,1,3,45,99
"81303",2.5813953488372094,3,1,3,122,430
"81307",3,3,3,3,0,2
"81310",0,0,0,0,2,2
"81312",1,1,1,1,1,1
"81320",4.285714285714286,4,3,4,1,7
"81321",3.2196908055329536,3,2,4,245,1229
"81323",2.887240356083086,2,2,4,81,337
"81324",2.2857142857142856,2,1,4,13,28
"81325",2.5,2,2,3,0,2
"81326",2.823529411764706,3,2,4,25,102
"81327",3.6666666666666665,3,2,4,7,33
"81328",2.953125,2,1,4,79,256
